"","Station_na","Land_use","Aspect","Latitude","Longitude","Altitude","Altitude_a","Date","Pred_20m_map","SMC_map_20m"
"15046","F3","Forest","South",46.69759,10.60724,1985,2000,"20220722_165901",NA,NA
"15047","F2","Forest","South",46.69435,10.61268,1710,1700,"20220722_165901",NA,NA
"15048","F1","Forest","South",46.67776,10.577797,1154,1200,"20220722_165901",NA,NA
"15049","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220724_053516",NA,NA
"15050","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220724_053516",NA,NA
"15051","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220724_053516",NA,NA
"15052","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220724_053516",NA,NA
"15053","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220724_053516",NA,NA
"15054","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220724_053516",NA,NA
"15055","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220724_053516",NA,NA
"15056","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220724_053516",NA,NA
"15057","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220724_053516",NA,NA
"15058","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220724_053516",NA,NA
"15059","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220724_053516",NA,NA
"15060","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220724_053516",NA,NA
"15061","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220724_053516",NA,NA
"15062","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220724_053516",NA,NA
"15063","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220724_053516",NA,NA
"15064","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220724_053516",NA,NA
"15065","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220724_053516",NA,NA
"15066","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220724_053516",NA,NA
"15067","F6","Forest","North",46.695578,10.648088,2360,2400,"20220724_053516",NA,NA
"15068","F5","Forest","South",46.73886,10.68865,2090,2100,"20220724_053516",NA,NA
"15069","F4","Forest","North",46.69865,10.64211,2027,2000,"20220724_053516",NA,NA
"15070","F3","Forest","South",46.69759,10.60724,1985,2000,"20220724_053516",NA,NA
"15071","F2","Forest","South",46.69435,10.61268,1710,1700,"20220724_053516",NA,NA
"15072","F1","Forest","South",46.67776,10.577797,1154,1200,"20220724_053516",NA,NA
"15073","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220726_051854",NA,NA
"15074","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220726_051854",NA,NA
"15075","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220726_051854",NA,NA
"15076","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220726_051854",NA,NA
"15077","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220726_051854",NA,NA
"15078","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220726_051854",NA,NA
"15079","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220726_051854",NA,NA
"15080","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220726_051854",NA,NA
"15081","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220726_051854",NA,NA
"15082","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220726_051854",NA,NA
"15083","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220726_051854",NA,NA
"15084","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220726_051854",NA,NA
"15085","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220726_051854",NA,NA
"15086","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220726_051854",NA,NA
"15087","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220726_051854",NA,NA
"15088","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220726_051854",NA,NA
"15089","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220726_051854",NA,NA
"15090","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220726_051854",NA,NA
"15091","F6","Forest","North",46.695578,10.648088,2360,2400,"20220726_051854",NA,NA
"15092","F5","Forest","South",46.73886,10.68865,2090,2100,"20220726_051854",NA,NA
"15093","F4","Forest","North",46.69865,10.64211,2027,2000,"20220726_051854",NA,NA
"15094","F3","Forest","South",46.69759,10.60724,1985,2000,"20220726_051854",NA,NA
"15095","F2","Forest","South",46.69435,10.61268,1710,1700,"20220726_051854",NA,NA
"15096","F1","Forest","South",46.67776,10.577797,1154,1200,"20220726_051854",NA,NA
"15097","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220727_170653",0.14,NA
"15098","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220727_170653",0.16,NA
"15099","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220727_170653",0.19,NA
"15100","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220727_170653",NA,NA
"15101","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220727_170653",0.24,NA
"15102","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220727_170653",NA,NA
"15103","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220727_170653",NA,NA
"15104","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220727_170653",0.19,NA
"15105","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220727_170653",0.19,NA
"15106","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220727_170653",0.19,NA
"15107","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220727_170653",0.22,NA
"15108","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220727_170653",0.2,NA
"15109","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220727_170653",0.18,NA
"15110","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220727_170653",NA,NA
"15111","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220727_170653",NA,NA
"15112","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220727_170653",0.14,NA
"15113","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220727_170653",0.21,NA
"15114","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220727_170653",0.2,NA
"15115","F6","Forest","North",46.695578,10.648088,2360,2400,"20220727_170653",0.15,NA
"15116","F5","Forest","South",46.73886,10.68865,2090,2100,"20220727_170653",0.28,NA
"15117","F4","Forest","North",46.69865,10.64211,2027,2000,"20220727_170653",NA,NA
"15118","F3","Forest","South",46.69759,10.60724,1985,2000,"20220727_170653",0.21,NA
"15119","F2","Forest","South",46.69435,10.61268,1710,1700,"20220727_170653",0.25,NA
"15120","F1","Forest","South",46.67776,10.577797,1154,1200,"20220727_170653",0.18,NA
"15121","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220731_052704",0.15,NA
"15122","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220731_052704",0.15,NA
"15123","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220731_052704",0.12,NA
"15124","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220731_052704",NA,NA
"15125","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220731_052704",0.14,NA
"15126","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220731_052704",NA,NA
"15127","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220731_052704",NA,NA
"15128","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220731_052704",0.18,NA
"15129","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220731_052704",0.21,NA
"15130","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220731_052704",0.17,NA
"15131","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220731_052704",0.25,NA
"15132","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220731_052704",0.2,NA
"15133","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220731_052704",0.21,NA
"15134","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220731_052704",NA,NA
"15135","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220731_052704",NA,NA
"15136","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220731_052704",0.18,NA
"15137","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220731_052704",0.19,NA
"15138","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220731_052704",0.22,NA
"15139","F6","Forest","North",46.695578,10.648088,2360,2400,"20220731_052704",0.11,NA
"15140","F5","Forest","South",46.73886,10.68865,2090,2100,"20220731_052704",0.18,NA
"15141","F4","Forest","North",46.69865,10.64211,2027,2000,"20220731_052704",NA,NA
"15142","F3","Forest","South",46.69759,10.60724,1985,2000,"20220731_052704",0.17,NA
"15143","F2","Forest","South",46.69435,10.61268,1710,1700,"20220731_052704",0.18,NA
"15144","F1","Forest","South",46.67776,10.577797,1154,1200,"20220731_052704",0.25,NA
"15145","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220801_171514",0.16,NA
"15146","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220801_171514",0.14,NA
"15147","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220801_171514",0.12,NA
"15148","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220801_171514",NA,NA
"15149","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220801_171514",0.13,NA
"15150","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220801_171514",NA,NA
"15151","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220801_171514",NA,NA
"15152","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220801_171514",0.18,NA
"15153","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220801_171514",0.17,NA
"15154","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220801_171514",0.19,NA
"15155","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220801_171514",0.21,NA
"15156","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220801_171514",0.26,NA
"15157","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220801_171514",0.23,NA
"15158","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220801_171514",NA,NA
"15159","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220801_171514",NA,NA
"15160","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220801_171514",0.17,NA
"15161","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220801_171514",0.16,NA
"15162","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220801_171514",0.24,NA
"15163","F6","Forest","North",46.695578,10.648088,2360,2400,"20220801_171514",0.13,NA
"15164","F5","Forest","South",46.73886,10.68865,2090,2100,"20220801_171514",0.19,NA
"15165","F4","Forest","North",46.69865,10.64211,2027,2000,"20220801_171514",NA,NA
"15166","F3","Forest","South",46.69759,10.60724,1985,2000,"20220801_171514",0.23,NA
"15167","F2","Forest","South",46.69435,10.61268,1710,1700,"20220801_171514",0.2,NA
"15168","F1","Forest","South",46.67776,10.577797,1154,1200,"20220801_171514",0.21,NA
"15169","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220802_051043",NA,NA
"15170","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220802_051043",NA,NA
"15171","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220802_051043",NA,NA
"15172","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220802_051043",NA,NA
"15173","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220802_051043",NA,NA
"15174","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220802_051043",NA,NA
"15175","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220802_051043",NA,NA
"15176","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220802_051043",NA,NA
"15177","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220802_051043",NA,NA
"15178","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220802_051043",NA,NA
"15179","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220802_051043",NA,NA
"15180","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220802_051043",NA,NA
"15181","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220802_051043",NA,NA
"15182","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220802_051043",NA,NA
"15183","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220802_051043",NA,NA
"15184","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220802_051043",NA,NA
"15185","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220802_051043",NA,NA
"15186","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220802_051043",NA,NA
"15187","F6","Forest","North",46.695578,10.648088,2360,2400,"20220802_051043",NA,NA
"15188","F5","Forest","South",46.73886,10.68865,2090,2100,"20220802_051043",NA,NA
"15189","F4","Forest","North",46.69865,10.64211,2027,2000,"20220802_051043",NA,NA
"15190","F3","Forest","South",46.69759,10.60724,1985,2000,"20220802_051043",NA,NA
"15191","F2","Forest","South",46.69435,10.61268,1710,1700,"20220802_051043",NA,NA
"15192","F1","Forest","South",46.67776,10.577797,1154,1200,"20220802_051043",NA,NA
"15193","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220803_165902",NA,NA
"15194","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220803_165902",NA,NA
"15195","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220803_165902",NA,NA
"15196","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220803_165902",NA,NA
"15197","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220803_165902",NA,NA
"15198","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220803_165902",NA,NA
"15199","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220803_165902",NA,NA
"15200","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220803_165902",NA,NA
"15201","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220803_165902",NA,NA
"15202","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220803_165902",NA,NA
"15203","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220803_165902",NA,NA
"15204","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220803_165902",NA,NA
"15205","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220803_165902",NA,NA
"15206","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220803_165902",NA,NA
"15207","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220803_165902",NA,NA
"15208","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220803_165902",NA,NA
"15209","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220803_165902",NA,NA
"15210","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220803_165902",NA,NA
"15211","F6","Forest","North",46.695578,10.648088,2360,2400,"20220803_165902",NA,NA
"15212","F5","Forest","South",46.73886,10.68865,2090,2100,"20220803_165902",NA,NA
"15213","F4","Forest","North",46.69865,10.64211,2027,2000,"20220803_165902",NA,NA
"15214","F3","Forest","South",46.69759,10.60724,1985,2000,"20220803_165902",NA,NA
"15215","F2","Forest","South",46.69435,10.61268,1710,1700,"20220803_165902",NA,NA
"15216","F1","Forest","South",46.67776,10.577797,1154,1200,"20220803_165902",NA,NA
"15217","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220805_053517",NA,NA
"15218","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220805_053517",NA,NA
"15219","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220805_053517",NA,NA
"15220","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220805_053517",NA,NA
"15221","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220805_053517",NA,NA
"15222","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220805_053517",NA,NA
"15223","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220805_053517",NA,NA
"15224","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220805_053517",NA,NA
"15225","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220805_053517",NA,NA
"15226","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220805_053517",NA,NA
"15227","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220805_053517",NA,NA
"15228","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220805_053517",NA,NA
"15229","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220805_053517",NA,NA
"15230","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220805_053517",NA,NA
"15231","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220805_053517",NA,NA
"15232","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220805_053517",NA,NA
"15233","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220805_053517",NA,NA
"15234","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220805_053517",NA,NA
"15235","F6","Forest","North",46.695578,10.648088,2360,2400,"20220805_053517",NA,NA
"15236","F5","Forest","South",46.73886,10.68865,2090,2100,"20220805_053517",NA,NA
"15237","F4","Forest","North",46.69865,10.64211,2027,2000,"20220805_053517",NA,NA
"15238","F3","Forest","South",46.69759,10.60724,1985,2000,"20220805_053517",NA,NA
"15239","F2","Forest","South",46.69435,10.61268,1710,1700,"20220805_053517",NA,NA
"15240","F1","Forest","South",46.67776,10.577797,1154,1200,"20220805_053517",NA,NA
"15241","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20220808_170654",0.16,NA
"15242","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20220808_170654",0.15,NA
"15243","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20220808_170654",0.18,NA
"15244","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20220808_170654",NA,NA
"15245","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20220808_170654",0.15,NA
"15246","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20220808_170654",NA,NA
"15247","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20220808_170654",NA,NA
"15248","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20220808_170654",0.16,NA
"15249","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20220808_170654",0.2,NA
"15250","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20220808_170654",0.23,NA
"15251","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20220808_170654",0.16,NA
"15252","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20220808_170654",0.17,NA
"15253","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20220808_170654",0.17,NA
"15254","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20220808_170654",NA,NA
"15255","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20220808_170654",NA,NA
"15256","S4","Pasture","South",46.706995,10.602312,2353,2400,"20220808_170654",0.19,NA
"15257","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20220808_170654",0.22,NA
"15258","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20220808_170654",0.23,NA
"15259","F6","Forest","North",46.695578,10.648088,2360,2400,"20220808_170654",0.12,NA
"15260","F5","Forest","South",46.73886,10.68865,2090,2100,"20220808_170654",0.2,NA
"15261","F4","Forest","North",46.69865,10.64211,2027,2000,"20220808_170654",NA,NA
