time,station,landuse,elevation,latitude,longitude,swc_wc_a_02_avg,swc_wc_a_02_std,swc_wc_a_05_avg,swc_wc_a_05_std,swc_wc_b_02_avg,swc_wc_b_02_std,swc_wc_b_05_avg,swc_wc_b_05_std,swc_wc_c_02_avg,swc_wc_c_02_std,swc_wc_c_05_avg,swc_wc_c_05_std
,,,,,,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3,m^3/m^3
2022-10-31 20:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1943667,0.0009096969,0.2122,0,0.1369333,4.714125e-05,0.1896,0,0.1248,0,0.2008333,4.714125e-05
2022-10-31 20:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.19356,0.0003342667,0.2122,0,0.13698,4.000068e-05,0.18962,4.000068e-05,0.1248,0,0.2009,0
2022-10-31 21:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.19336,0.0002550829,0.2122,0,0.1369667,4.714125e-05,0.18966,4.899062e-05,0.12432,0.0003229024,0.2005067,0.000343445
2022-10-31 21:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1935267,0.000335597,0.2122067,2.494481e-05,0.137,0,0.1897,0,0.1241467,4.988961e-05,0.2002,0
2022-10-31 21:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.19338,0.0002256872,0.2122267,4.422241e-05,0.1369867,3.399404e-05,0.1891866,0.0003095568,0.12414,4.899062e-05,0.2002,0
2022-10-31 21:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.194,0.0007668146,0.2115267,4.42224e-05,0.13698,4.000068e-05,0.189,0,0.1241733,4.422241e-05,0.2002,0
2022-10-31 22:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.19428,0.0005599993,0.2115667,4.714125e-05,0.137,0,0.1890467,4.988961e-05,0.1241867,3.399404e-05,0.2002,0
2022-10-31 22:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.1942333,0.0003299817,0.2115667,4.714125e-05,0.137,0,0.1890733,4.42224e-05,0.12418,4.000068e-05,0.2002,0
2022-10-31 22:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.19414,0.0002799988,0.2115933,2.494481e-05,0.1370067,2.494481e-05,0.1890867,3.399404e-05,0.1242,0,0.2002,0
2022-10-31 22:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.194,0,0.2116,0,0.137,0,0.1891,0,0.1242,0,0.2002,0
2022-10-31 23:00:00,p3,pa,1577,46.6851443069,10.5857553648,0.1936733,0.0003492273,0.2116,0,0.1370133,3.399404e-05,0.1891,0,0.1241933,2.494481e-05,0.2002,0
2022-10-31 23:15:00,p3,pa,1577,46.6851443069,10.5857553648,0.19386,0.0009965296,0.2116,0,0.137,5.164064e-05,0.1891067,2.494481e-05,0.12356,0.0001743571,0.2002,0
2022-10-31 23:30:00,p3,pa,1577,46.6851443069,10.5857553648,0.1938133,0.0004759122,0.2116,0,0.137,0,0.1891067,2.494481e-05,0.12352,4.000067e-05,0.2002,0
2022-10-31 23:45:00,p3,pa,1577,46.6851443069,10.5857553648,0.1946667,0.0004685654,0.2116,0,0.13702,4.000068e-05,0.1891467,4.988961e-05,0.1235267,4.422241e-05,0.2002,0
