"Date","Track_100","Pred_100","Track_20","Pred_20","Track_50","Pred_50","Station"
"2020-11-15 17:15:30",15,0.233936133237423,15,0.205773676783891,15,0.170115352838803,"B3"
"2020-11-16 17:06:26",117,0.236160826919729,117,0.252501021535929,117,0.199206136255184,"B3"
"2020-11-20 05:26:15",168,0.227966132861119,168,0.20609997133021,168,0.165939577112238,"B3"
"2020-11-21 17:14:35",15,0.232249998393552,15,0.225146407816316,15,0.181622929034401,"B3"
"2020-11-22 17:07:09",117,0.235637373130694,117,0.254445888792572,117,0.206013386074977,"B3"
"2020-11-26 05:27:19",168,0.239106869118403,168,0.247503206987243,168,0.192546449987273,"B3"
"2020-11-27 17:15:29",15,0.244894740341165,15,0.254445888792572,15,0.206013386074977,"B3"
"2020-11-28 17:06:26",117,0.237038311505065,117,0.252524149703424,117,0.207468633999224,"B3"
"2021-05-25 05:27:18",168,0.210999722440594,168,0.227148378441896,168,0.225403946324774,"B3"
"2021-05-26 17:15:29",15,0.21927288861893,15,0.215403475832077,15,0.221249675288007,"B3"
"2021-05-27 17:06:39",117,0.202448053308445,117,0.249890953373968,117,0.220683627306459,"B3"
"2021-05-31 05:26:14",168,0.210999722440594,168,0.227148378441896,168,0.225403946324774,"B3"
"2021-06-01 17:14:35",15,0.218696282693841,15,0.220017666091907,15,0.227130506201716,"B3"
"2021-06-02 17:07:09",117,0.212726282317537,117,0.218405162191742,117,0.227130506201716,"B3"
